1,1.856487421,24,2,2.7
2,1.84632725,24,2,2.7
3,1.835349194,24,2,2.7
4,1.835262528,24,2,2.7
5,1.834645508,24,2,2.7
6,1.83566166,24,2,2.7
7,1.835146143,24,2,2.7
8,1.825756791,24,2,2.7
9,1.824773853,24,2,2.7
10,1.824613268,24,2,2.7
11,1.824619553,24,2,2.7
12,1.814201936,24,2,2.7
13,1.813752158,24,2,2.7
14,1.813440491,24,2,2.7
15,1.802598004,24,2,2.7
16,1.8021069,24,2,2.7
17,1.802579501,24,2,2.7
18,1.803068314,24,2,2.7
19,1.802777625,24,2,2.7
20,1.847025995,24,2,2.7
21,1.847417311,24,2,2.7
22,1.836177421,24,2,2.7
23,1.825780748,24,2,2.7
24,1.825113644,24,2,2.7
25,1.825581504,24,2,2.7
26,1.814031128,24,2,2.7
27,1.814769194,24,2,2.7
28,1.813969389,24,2,2.7
29,1.802765665,24,2,2.7
30,1.80407704,24,2,2.7
31,1.851802552,24,2,2.7
32,1.830703846,24,2,2.7
33,1.819904109,24,2,2.7
34,1.809307964,24,2,2.7
35,1.804609905,24,2,2.7
36,1.799377065,24,2,2.7
37,1.788443234,24,2,2.7
38,1.782923048,24,2,2.7
39,1.773033716,24,2,2.7
40,1.773037755,24,2,2.7
41,1.767872111,24,2,2.7
42,1.76231507,24,2,2.7
43,1.767617292,24,2,2.7
44,1.76266836,24,2,2.7
45,1.751730487,24,2,2.7
46,1.741849605,24,2,2.7
47,1.736091351,24,2,2.7
48,1.793624015,24,2,2.7
49,1.783189022,24,2,2.7
50,1.767364208,24,2,2.7
51,1.757017785,24,2,2.7
52,1.746870618,24,2,2.7
53,1.741717251,24,2,2.7
54,1.736422506,24,2,2.7
55,1.726321724,24,2,2.7
56,1.715806539,24,2,2.7
57,1.710533351,24,2,2.7
58,1.7060145,24,2,2.7
59,1.700311027,24,2,2.7
60,1.69457986,24,2,2.7
61,1.684902909,24,2,2.7
62,1.674474159,24,2,2.7
63,1.674569248,24,2,2.7
64,1.663716376,24,2,2.7
65,1.659013869,24,2,2.7
66,1.653854057,24,2,2.7
67,1.642653782,24,2,2.7
68,1.637857843,24,2,2.7
69,1.632735041,24,2,2.7
70,1.627752892,24,2,2.7
71,1.622125486,24,2,2.7
72,1.61132566,24,2,2.7
73,1.60656314,24,2,2.7
74,1.601514223,24,2,2.7
75,1.590369231,24,2,2.7
76,1.585788997,24,2,2.7
77,1.584943071,24,2,2.7
78,1.595526389,24,2,2.7
79,1.574730175,24,2,2.7
80,1.564901995,24,2,2.7
81,1.559765947,24,2,2.7
82,1.559481567,24,2,2.7
83,1.554689354,24,2,2.7
84,1.548874108,24,2,2.7
85,1.538236599,24,2,2.7
86,1.527914258,24,2,2.7
87,1.528525263,24,2,2.7
88,1.522647325,24,2,2.7
89,1.517485994,24,2,2.7
90,1.605818899,24,2,2.7
91,1.563849145,24,2,2.7
92,1.548091525,24,2,2.7
93,1.532375563,24,2,2.7
94,1.526952827,24,2,2.7
95,1.516957302,24,2,2.7
96,1.511897596,24,2,2.7
97,1.506563896,24,2,2.7
98,1.501545353,24,2,2.7
99,1.490844405,24,2,2.7
100,1.485868385,24,2,2.7
101,1.480413678,24,2,2.7
102,1.475209587,24,2,2.7
103,1.485903599,24,2,2.7
104,1.49609183,24,2,2.7
105,1.480800595,24,2,2.7
106,1.469754327,24,2,2.7
107,1.453901227,24,2,2.7
108,1.454146207,24,2,2.7
109,1.455023752,24,2,2.7
110,1.449042164,24,2,2.7
111,1.438670937,24,2,2.7
112,1.433445432,24,2,2.7
113,1.43339589,24,2,2.7
114,1.428064873,24,2,2.7
115,1.422920318,24,2,2.7
116,1.417429033,24,2,2.7
117,1.412409229,24,2,2.7
118,1.412578793,24,2,2.7
119,1.407598373,24,2,2.7
120,1.433392049,24,2,2.7
121,1.438255018,24,2,2.7
122,1.417354717,24,2,2.7
123,1.406981664,24,2,2.7
124,1.401203778,24,2,2.7
125,1.396700823,24,2,2.7
126,1.391284789,24,2,2.7
127,1.386228768,24,2,2.7
128,1.380436676,24,2,2.7
129,1.375236415,24,2,2.7
130,1.370512802,24,2,2.7
131,1.370508557,24,2,2.7
132,1.364735511,24,2,2.7
133,1.375392017,24,2,2.7
134,1.386111515,24,2,2.7
135,1.369850004,24,2,2.7
136,1.364782795,24,2,2.7
137,1.354322047,24,2,2.7
138,1.354641702,24,2,2.7
139,1.354703921,24,2,2.7
140,1.349314998,24,2,2.7
141,1.344189194,24,2,2.7
142,1.338991379,24,2,2.7
143,1.338914523,24,2,2.7
144,1.334006676,24,2,2.7
145,1.328644431,24,2,2.7
146,1.323170899,24,2,2.7
147,1.318169159,24,2,2.7
148,1.318466444,24,2,2.7
149,1.31829304,24,2,2.7
150,1.323872422,24,2,2.7
151,1.360121677,24,2,2.7
152,1.339530687,24,2,2.7
153,1.329028657,24,2,2.7
154,1.323674127,24,2,2.7
155,1.318633897,24,2,2.7
156,1.313475132,24,2,2.7
157,1.313202063,24,2,2.7
158,1.307795995,24,2,2.7
159,1.303032919,24,2,2.7
160,1.303357356,24,2,2.7
161,1.303410044,24,2,2.7
162,1.297887081,24,2,2.7
163,1.298073506,24,2,2.7
164,1.293463614,24,2,2.7
165,1.288003393,24,2,2.7
166,1.287452522,24,2,2.7
167,1.309015364,24,2,2.7
168,1.325079329,24,2,2.7
