1,1.657995579,4,1,2.7
2,1.507693348,4,1,2.7
3,1.498922334,4,1,2.7
4,1.47829195,4,1,2.7
5,1.461856891,4,1,2.7
6,1.450959271,4,1,2.7
7,1.451746997,4,1,2.7
8,1.444392866,4,1,2.7
9,1.432738324,4,1,2.7
10,1.417241201,4,1,2.7
11,1.405755994,4,1,2.7
12,1.390270627,4,1,2.7
13,1.419665931,4,1,2.7
14,1.419056399,4,1,2.7
15,1.404272357,4,1,2.7
16,1.391614049,4,1,2.7
17,1.374961835,4,1,2.7
18,1.354515571,4,1,2.7
19,1.344022307,4,1,2.7
20,0,4,1,2.7
21,1.372384476,4,1,2.7
22,1.318410575,4,1,2.7
23,1.31127276,4,1,2.7
24,1.297017242,4,1,2.7
25,1.299521953,4,1,2.7
26,1.282615407,4,1,2.7
27,1.275289015,4,1,2.7
28,1.273557247,4,1,2.7
29,1.259411433,4,1,2.7
30,1.263163259,4,1,2.7
31,1.249171731,4,1,2.7
32,1.233984348,4,1,2.7
33,1.240031992,4,1,2.7
34,1.303708572,4,1,2.7
35,1.315055963,4,1,2.7
36,1.28887383,4,1,2.7
37,1.28771376,4,1,2.7
38,1.267337999,4,1,2.7
39,1.250594346,4,1,2.7
40,1.248713118,4,1,2.7
41,1.248002326,4,1,2.7
42,1.230089524,4,1,2.7
43,1.224419712,4,1,2.7
44,1.218668285,4,1,2.7
45,1.203786524,4,1,2.7
46,1.19476423,4,1,2.7
47,1.205209189,4,1,2.7
48,1.195574659,4,1,2.7
49,1.18884971,4,1,2.7
50,1.191560525,4,1,2.7
51,1.172658715,4,1,2.7
52,1.184113387,4,1,2.7
53,1.157682512,4,1,2.7
54,0,4,1,2.7
55,1.259355851,4,1,2.7
56,1.265883375,4,1,2.7
57,1.247259867,4,1,2.7
58,1.232808747,4,1,2.7
59,1.231959278,4,1,2.7
60,1.220785786,4,1,2.7
61,1.22754413,4,1,2.7
62,1.238678841,4,1,2.7
63,1.228357776,4,1,2.7
64,1.209548151,4,1,2.7
65,1.208214207,4,1,2.7
66,0,4,1,2.7
67,1.299873454,4,1,2.7
68,1.269122065,4,1,2.7
69,1.255514463,4,1,2.7
70,1.251987693,4,1,2.7
71,1.2374982,4,1,2.7
72,1.223127397,4,1,2.7
