1,0.068425722,24,4,2
2,0.689569901,24,4,2
3,1.161084819,24,4,2
4,1.252939305,24,4,2
5,1.302918002,24,4,2
6,1.321877321,24,4,2
7,1.288469442,24,4,2
8,1.713169326,24,4,2
9,1.656096678,24,4,2
10,1.619729734,24,4,2
11,1.604655812,24,4,2
12,1.625569977,24,4,2
13,1.590096731,24,4,2
14,1.57394023,24,4,2
15,1.571130335,24,4,2
16,1.589770615,24,4,2
17,1.625737877,24,4,2
18,1.652350633,24,4,2
19,1.614381676,24,4,2
20,1.586974534,24,4,2
21,1.581835557,24,4,2
22,1.691976941,24,4,2
23,1.68794838,24,4,2
24,1.658622301,24,4,2
25,1.642017903,24,4,2
26,1.638181079,24,4,2
27,1.642289251,24,4,2
28,1.651270876,24,4,2
29,1.63265593,24,4,2
30,1.626088811,24,4,2
31,1.607929296,24,4,2
32,1.612536111,24,4,2
33,1.621838417,24,4,2
34,1.614544303,24,4,2
35,1.595395892,24,4,2
36,1.587724303,24,4,2
37,1.581184058,24,4,2
38,1.612842261,24,4,2
39,1.619986063,24,4,2
40,1.609938185,24,4,2
41,1.577097754,24,4,2
42,1.570859907,24,4,2
43,1.626158135,24,4,2
44,1.634812997,24,4,2
45,1.611705364,24,4,2
46,1.88514017,24,4,2
47,1.658495789,24,4,2
48,1.624189346,24,4,2
49,1.604172099,24,4,2
50,1.608001674,24,4,2
51,1.625675214,24,4,2
52,1.617632766,24,4,2
53,1.597319149,24,4,2
54,1.587585225,24,4,2
55,1.580253002,24,4,2
56,1.58303653,24,4,2
57,1.602713883,24,4,2
58,1.593070915,24,4,2
59,1.544888869,24,4,2
60,1.535218857,24,4,2
61,1.525267731,24,4,2
62,1.555949201,24,4,2
63,1.564802944,24,4,2
64,1.551862046,24,4,2
65,1.514455055,24,4,2
66,1.50519362,24,4,2
67,1.60582397,24,4,2
68,1.62490052,24,4,2
69,1.58978513,24,4,2
70,1.555238615,24,4,2
71,1.539756405,24,4,2
72,1.5293174,24,4,2
73,1.547680554,24,4,2
74,1.565992094,24,4,2
75,1.541625285,24,4,2
76,1.517590656,24,4,2
77,1.507520204,24,4,2
78,1.495492826,24,4,2
79,1.499761881,24,4,2
80,1.490696681,24,4,2
81,1.480099943,24,4,2
82,1.46760915,24,4,2
83,1.472981849,24,4,2
84,1.474287214,24,4,2
85,1.463516281,24,4,2
86,1.452709568,24,4,2
87,1.455730385,24,4,2
88,1.4597401,24,4,2
89,1.448711504,24,4,2
90,1.466675976,24,4,2
91,1.468950211,24,4,2
92,1.471116589,24,4,2
93,1.447301236,24,4,2
94,1.420531555,24,4,2
95,1.424146609,24,4,2
96,1.441282008,24,4,2
97,1.444896539,24,4,2
98,1.454025635,24,4,2
99,1.422603045,24,4,2
100,1.410196955,24,4,2
101,1.41448813,24,4,2
102,1.431360033,24,4,2
103,1.451513324,24,4,2
104,1.423037676,24,4,2
105,1.396298696,24,4,2
106,1.397906073,24,4,2
107,1.401134756,24,4,2
108,1.436782529,24,4,2
109,1.437000688,24,4,2
110,1.410355528,24,4,2
111,1.382633398,24,4,2
112,1.369940358,24,4,2
113,1.378612933,24,4,2
114,1.803595986,24,4,2
115,1.423442429,24,4,2
116,1.394600389,24,4,2
117,1.396161399,24,4,2
118,1.384968608,24,4,2
119,1.371511474,24,4,2
120,1.361686508,24,4,2
121,1.379630136,24,4,2
122,1.364231776,24,4,2
123,1.341841451,24,4,2
124,1.35522157,24,4,2
125,1.340386026,24,4,2
126,1.359407891,24,4,2
127,1.345710086,24,4,2
128,1.347761142,24,4,2
129,1.335482103,24,4,2
130,1.353154942,24,4,2
131,1.370967771,24,4,2
132,1.357426672,24,4,2
133,1.344367882,24,4,2
134,1.330058239,24,4,2
135,1.403364186,24,4,2
136,1.386557095,24,4,2
137,1.370413818,24,4,2
138,1.325319394,24,4,2
139,0.843968499,24,4,2
140,0.298661804,24,4,2
141,0.234486797,24,4,2
142,0.202563304,24,4,2
143,0.235319957,24,4,2
144,0.235504278,24,4,2
145,0.430424226,24,4,2
146,0.464363332,24,4,2
147,0.399483938,24,4,2
148,1.461469789,24,4,2
149,1.415099955,24,4,2
150,1.383632374,24,4,2
151,1.370540289,24,4,2
152,1.355704257,24,4,2
153,1.357838579,24,4,2
154,1.360908398,24,4,2
155,1.349562655,24,4,2
156,1.188887713,24,4,2
157,1.504149393,24,4,2
158,1.489908864,24,4,2
159,1.475330179,24,4,2
160,1.459830765,24,4,2
161,1.447416906,24,4,2
162,1.467632367,24,4,2
163,1.441552493,24,4,2
164,1.418392874,24,4,2
165,1.403182484,24,4,2
166,1.391110466,24,4,2
167,1.408601996,24,4,2
168,1.41377089,24,4,2
169,1.412472235,24,4,2
170,1.383190003,24,4,2
171,1.364609811,24,4,2
172,1.369751366,24,4,2
173,1.386794691,24,4,2
174,1.391861588,24,4,2
175,1.377162352,24,4,2
176,1.359952536,24,4,2
177,1.379779043,24,4,2
178,1.363137366,24,4,2
179,1.365229523,24,4,2
180,1.349862069,24,4,2
181,1.352950417,24,4,2
182,1.353574054,24,4,2
183,1.343222518,24,4,2
184,1.341208177,24,4,2
185,1.327738997,24,4,2
186,1.3297789,24,4,2
187,1.335604503,24,4,2
188,1.317748969,24,4,2
189,1.317605472,24,4,2
190,1.318527952,24,4,2
191,1.321539727,24,4,2
192,1.304661537,24,4,2
193,1.328032477,24,4,2
194,1.363454977,24,4,2
195,1.329131675,24,4,2
196,1.312420109,24,4,2
197,1.31528255,24,4,2
